priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M131-seed19,MORRIS_M131,MORRIS 参数样本 M131,19,MORRIS,M131,19,38.0,8.4,0.12,0.23,1.0,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M131-seed25,MORRIS_M131,MORRIS 参数样本 M131,25,MORRIS,M131,25,38.0,8.4,0.12,0.23,1.0,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M132-seed01,MORRIS_M132,MORRIS 参数样本 M132,1,MORRIS,M132,1,38.0,8.4,0.12,0.23,3.4,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M132-seed07,MORRIS_M132,MORRIS 参数样本 M132,7,MORRIS,M132,7,38.0,8.4,0.12,0.23,3.4,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M132-seed13,MORRIS_M132,MORRIS 参数样本 M132,13,MORRIS,M132,13,38.0,8.4,0.12,0.23,3.4,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M132-seed19,MORRIS_M132,MORRIS 参数样本 M132,19,MORRIS,M132,19,38.0,8.4,0.12,0.23,3.4,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M132-seed25,MORRIS_M132,MORRIS 参数样本 M132,25,MORRIS,M132,25,38.0,8.4,0.12,0.23,3.4,13.2,5.4,0.3,9,7,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M133-seed01,MORRIS_M133,MORRIS 参数样本 M133,1,MORRIS,M133,1,20.0,5.2,0.06,0.05,1.0,6.4,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M133-seed07,MORRIS_M133,MORRIS 参数样本 M133,7,MORRIS,M133,7,20.0,5.2,0.06,0.05,1.0,6.4,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M133-seed13,MORRIS_M133,MORRIS 参数样本 M133,13,MORRIS,M133,13,20.0,5.2,0.06,0.05,1.0,6.4,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M133-seed19,MORRIS_M133,MORRIS 参数样本 M133,19,MORRIS,M133,19,20.0,5.2,0.06,0.05,1.0,6.4,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M133-seed25,MORRIS_M133,MORRIS 参数样本 M133,25,MORRIS,M133,25,20.0,5.2,0.06,0.05,1.0,6.4,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M134-seed01,MORRIS_M134,MORRIS 参数样本 M134,1,MORRIS,M134,1,20.0,5.2,0.06,0.05,1.0,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M134-seed07,MORRIS_M134,MORRIS 参数样本 M134,7,MORRIS,M134,7,20.0,5.2,0.06,0.05,1.0,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M134-seed13,MORRIS_M134,MORRIS 参数样本 M134,13,MORRIS,M134,13,20.0,5.2,0.06,0.05,1.0,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M134-seed19,MORRIS_M134,MORRIS 参数样本 M134,19,MORRIS,M134,19,20.0,5.2,0.06,0.05,1.0,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M134-seed25,MORRIS_M134,MORRIS 参数样本 M134,25,MORRIS,M134,25,20.0,5.2,0.06,0.05,1.0,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M135-seed01,MORRIS_M135,MORRIS 参数样本 M135,1,MORRIS,M135,1,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M135-seed07,MORRIS_M135,MORRIS 参数样本 M135,7,MORRIS,M135,7,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M135-seed13,MORRIS_M135,MORRIS 参数样本 M135,13,MORRIS,M135,13,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M135-seed19,MORRIS_M135,MORRIS 参数样本 M135,19,MORRIS,M135,19,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M135-seed25,MORRIS_M135,MORRIS 参数样本 M135,25,MORRIS,M135,25,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,4,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M136-seed01,MORRIS_M136,MORRIS 参数样本 M136,1,MORRIS,M136,1,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M136-seed07,MORRIS_M136,MORRIS 参数样本 M136,7,MORRIS,M136,7,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M136-seed13,MORRIS_M136,MORRIS 参数样本 M136,13,MORRIS,M136,13,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M136-seed19,MORRIS_M136,MORRIS 参数样本 M136,19,MORRIS,M136,19,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M136-seed25,MORRIS_M136,MORRIS 参数样本 M136,25,MORRIS,M136,25,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,4,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M137-seed01,MORRIS_M137,MORRIS 参数样本 M137,1,MORRIS,M137,1,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M137-seed07,MORRIS_M137,MORRIS 参数样本 M137,7,MORRIS,M137,7,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M137-seed13,MORRIS_M137,MORRIS 参数样本 M137,13,MORRIS,M137,13,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M137-seed19,MORRIS_M137,MORRIS 参数样本 M137,19,MORRIS,M137,19,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M137-seed25,MORRIS_M137,MORRIS 参数样本 M137,25,MORRIS,M137,25,20.0,5.2,0.06,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M138-seed01,MORRIS_M138,MORRIS 参数样本 M138,1,MORRIS,M138,1,20.0,5.2,0.12,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M138-seed07,MORRIS_M138,MORRIS 参数样本 M138,7,MORRIS,M138,7,20.0,5.2,0.12,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M138-seed13,MORRIS_M138,MORRIS 参数样本 M138,13,MORRIS,M138,13,20.0,5.2,0.12,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M138-seed19,MORRIS_M138,MORRIS 参数样本 M138,19,MORRIS,M138,19,20.0,5.2,0.12,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M138-seed25,MORRIS_M138,MORRIS 参数样本 M138,25,MORRIS,M138,25,20.0,5.2,0.12,0.05,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M139-seed01,MORRIS_M139,MORRIS 参数样本 M139,1,MORRIS,M139,1,20.0,5.2,0.12,0.23,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M139-seed07,MORRIS_M139,MORRIS 参数样本 M139,7,MORRIS,M139,7,20.0,5.2,0.12,0.23,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M139-seed13,MORRIS_M139,MORRIS 参数样本 M139,13,MORRIS,M139,13,20.0,5.2,0.12,0.23,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M139-seed19,MORRIS_M139,MORRIS 参数样本 M139,19,MORRIS,M139,19,20.0,5.2,0.12,0.23,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M139-seed25,MORRIS_M139,MORRIS 参数样本 M139,25,MORRIS,M139,25,20.0,5.2,0.12,0.23,3.4,16.6,4.1,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M140-seed01,MORRIS_M140,MORRIS 参数样本 M140,1,MORRIS,M140,1,20.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M140-seed07,MORRIS_M140,MORRIS 参数样本 M140,7,MORRIS,M140,7,20.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M140-seed13,MORRIS_M140,MORRIS 参数样本 M140,13,MORRIS,M140,13,20.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M140-seed19,MORRIS_M140,MORRIS 参数样本 M140,19,MORRIS,M140,19,20.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M140-seed25,MORRIS_M140,MORRIS 参数样本 M140,25,MORRIS,M140,25,20.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M141-seed01,MORRIS_M141,MORRIS 参数样本 M141,1,MORRIS,M141,1,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M141-seed07,MORRIS_M141,MORRIS 参数样本 M141,7,MORRIS,M141,7,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M141-seed13,MORRIS_M141,MORRIS 参数样本 M141,13,MORRIS,M141,13,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M141-seed19,MORRIS_M141,MORRIS 参数样本 M141,19,MORRIS,M141,19,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M141-seed25,MORRIS_M141,MORRIS 参数样本 M141,25,MORRIS,M141,25,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.01,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M142-seed01,MORRIS_M142,MORRIS 参数样本 M142,1,MORRIS,M142,1,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M142-seed07,MORRIS_M142,MORRIS 参数样本 M142,7,MORRIS,M142,7,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M142-seed13,MORRIS_M142,MORRIS 参数样本 M142,13,MORRIS,M142,13,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M142-seed19,MORRIS_M142,MORRIS 参数样本 M142,19,MORRIS,M142,19,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M142-seed25,MORRIS_M142,MORRIS 参数样本 M142,25,MORRIS,M142,25,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,10
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M143-seed01,MORRIS_M143,MORRIS 参数样本 M143,1,MORRIS,M143,1,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M143-seed07,MORRIS_M143,MORRIS 参数样本 M143,7,MORRIS,M143,7,38.0,5.2,0.12,0.23,3.4,16.6,8.0,0.184,8,8,40
