runId,enableOfflineIntervention,enableOnlineIntervention,forgetTime,govForgetTime,initialOfflineSeeds,initialOnlineSeeds,interventionStartTime,kOffline,kOnline,latentTime,modelMode,offlineGovEffect,offlineRate,onlineGovEffect,onlineRate,pRewire,parameterFile,seedId
M0_T30_ontrue_offtrue_seed16_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322131371,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed16_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322131371.csv,16
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320518540,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320518540.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320534172,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320534172.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315975395,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315975395.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315984589,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315984589.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314183891,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314183891.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314195215,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314195215.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286248214,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286248214.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317755567,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317755567.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317768534,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317768534.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319006087,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319006087.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319020865,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319020865.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499097388,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.1,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499097388.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315227705,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315227705.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315239762,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315239762.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316758953,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316758953.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316768433,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316768433.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322171489,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322171489.csv,17
M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322186804,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322186804.csv,17
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320571406,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320571406.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320587437,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320587437.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316000687,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316000687.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316009894,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316009894.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314210978,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314210978.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314222534,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314222534.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286266260,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286266260.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317790520,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317790520.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317802978,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317802978.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319055788,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319055788.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319070286,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319070286.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499134285,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.1,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499134285.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315261773,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315261773.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315274120,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315274120.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316785989,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316785989.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316795493,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316795493.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322227027,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322227027.csv,18
M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322242317,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed18_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322242317.csv,18
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320624475,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320624475.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320639345,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781320639345.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316026160,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316026160.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316035531,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781316035531.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314244204,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314244204.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314255785,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314255785.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286284278,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781286284278.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317824819,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317824819.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317837594,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317837594.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319104588,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319104588.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319119239,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781319119239.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499170750,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.1,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499170750.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315297833,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315297833.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315306663,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781315306663.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316813184,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316813184.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316822689,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316822689.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322282501,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322282501.csv,19
M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322297982,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.3,parameter_master_M0_T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781322297982.csv,19
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781319699133,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781319699133.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781319713711,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.01,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781319713711.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315584107,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315584107.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315593077,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,2.0,0.05,20.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781315593077.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781313732037,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781313732037.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781313743037,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.05,5.0,0.02,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781313743037.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781285857871,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781285857871.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317169574,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317169574.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317182433,true,true,15.0,2.0,10,10,30.0,4,6,1.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781317182433.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781318298223,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781318298223.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781318312431,true,true,45.0,8.0,10,10,30.0,4,6,4.0,0,0.15,5.0,0.05,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781318312431.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781497087228,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.1,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781497087228.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781314658249,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781314658249.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781314670730,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.3,5.0,0.1,35.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781314670730.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316336730,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316336730.csv,1
M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316345990,true,true,30.0,4.0,10,10,30.0,4,6,2.0,0,0.15,8.0,0.05,50.0,0.1,parameter_master_M0_T30_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316345990.csv,1
