runId,rawFile,seedId,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,rowCount,durationHours,runCompleted,usedForScenarioStats,duplicateSeedPolicy,metricScope,populationInitial,populationFinal,populationMin,populationMax,populationConstant,I1Peak,I1PeakTime,I2Peak,I2PeakTime,totalInfectedPeak,totalInfectedPeakTime,EPeak,EPeakTime,G1Peak,G1PeakTime,G2Peak,G2PeakTime,cumulativeInfectedPersonHours_right,cumulativeInfectedPersonHours_trapezoid,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR,anylogicSummaryAvailable
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250098386,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250098386.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,601,16,227,16,828,16,64,11,11,47,24,70,17116,17116,100,0,0,0,0,0,900,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250111695,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250111695.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,172,171,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,601,16,227,16,828,16,64,11,11,47,24,70,17116,17116,23,0,0,0,0,0,977,false
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260107018,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260107018.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,510,40,199,39,705,40,113,27,124,160,553,114,32430,32430,26,0,0,0,124,553,297,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235861900,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235861900.csv,2,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,92,70,469,103,26815,26815,9,0,0,0,0,2,989,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248291349,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248291349.csv,2,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,655,24,234,28,881,26,107,14,59,115,299,123,33515,33515,4,0,0,0,4,10,982,true
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248305856,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248305856.csv,2,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,117,116,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,655,24,234,28,881,26,107,14,59,115,297,109,33489,33487.5,0,0,1,2,59,297,641,false
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262320282,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262320282.csv,2,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,695,20,268,21,959,21,152,11,38,94,197,114,33823,33823,12,0,0,0,3,6,979,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262251751,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262251751.csv,30,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,378,34,148,29,524,34,47,1,82,123,348,124,26601,26601,34,0,0,0,23,72,871,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248176386,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248176386.csv,30,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,588,30,227,32,813,29,91,14,47,90,261,97,29212,29212,11,0,0,0,2,3,984,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248190783,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248190783.csv,30,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,137,136,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,588,30,227,32,813,29,91,14,47,90,261,97,29212,29212,0,0,0,0,32,169,799,false
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244313119,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244313119.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,610,29,244,32,850,29,92,19,32,110,95,112,36716,36716,9,0,0,0,4,7,980,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244325308,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244325308.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,118,117,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,610,29,244,32,850,29,92,19,32,110,95,112,36554,36546.5,2,0,8,7,32,95,856,false
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240887788,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240887788.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,610,29,241,30,850,29,92,19,67,88,277,96,30681,30681,10,0,0,0,2,6,982,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240900337,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240900337.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,120,119,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,610,29,241,30,850,29,92,19,67,88,277,96,30681,30681,2,0,0,0,67,277,654,false
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260039023,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260039023.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,556,17,232,16,786,17,55,9,5,45,25,64,17095,17095,111,0,0,0,0,0,889,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260626301,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260626301.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,476,35,173,41,646,41,100,23,118,96,610,109,29156,29156,7,0,0,0,118,610,265,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245237150,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245237150.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,610,29,241,30,850,29,92,19,95,93,434,106,25794,25794,12,0,0,0,1,4,983,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245251587,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245251587.csv,30,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,610,29,241,30,850,29,92,19,95,93,434,106,25794,25794,12,0,0,0,1,4,983,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249990712,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249990712.csv,30,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,631,30,223,31,847,30,95,14,55,98,346,113,32473,32470.5,6,0,3,2,7,6,976,true
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781250003874,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781250003874.csv,30,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,152,151,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,631,30,223,31,847,30,95,14,55,98,346,113,32351,32349.5,2,0,2,1,23,96,876,false
T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262834333,raw_timeseries_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262834333.csv,30,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,716,21,240,21,956,21,159,11,54,90,214,116,33370,33370,14,0,0,0,2,4,980,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260720585,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260720585.csv,3,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,376,28,125,33,496,30,41,1,70,117,385,125,25848,25847.5,3,0,0,1,12,54,930,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260732117,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260732117.csv,3,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,42,41,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,376,28,125,33,496,30,41,1,24,41,82,41,13778,13578.5,301,17,280,119,24,82,177,false
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246665542,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246665542.csv,3,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,608,30,236,30,844,30,101,18,47,111,280,110,28365,28365,12,0,0,0,1,6,981,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246678607,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246678607.csv,3,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,137,136,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,608,30,236,30,844,30,101,18,47,111,280,110,28365,28365,0,0,0,0,23,192,785,false
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235575879,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235575879.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,604,29,238,27,841,29,95,17,24,98,85,124,37933,37933,6,0,0,0,2,10,982,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233809641,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233809641.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,604,29,238,27,841,29,95,17,66,119,254,106,31222,31222,6,0,0,0,6,7,981,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250153571,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250153571.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,599,17,225,16,822,16,61,10,7,51,30,59,17107,17107,121,0,0,0,0,0,879,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250166749,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250166749.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,165,164,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,599,17,225,16,822,16,61,10,7,51,30,59,17107,17107,4,0,0,0,0,0,996,false
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260123121,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260123121.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,497,41,202,39,698,41,130,29,98,144,612,112,29211,29211,4,0,0,0,98,612,286,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235894019,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235894019.csv,3,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,604,29,238,27,841,29,95,17,88,86,451,102,25302,25302,6,0,0,0,1,2,991,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248349395,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248349395.csv,3,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,675,27,234,29,908,27,108,16,76,104,302,102,33414,33414,6,0,0,0,8,7,979,true
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248364296,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248364296.csv,3,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,143,142,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,675,27,234,29,908,27,108,16,76,104,302,102,33414,33414,0,0,0,0,42,160,798,false
T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262336503,raw_timeseries_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262336503.csv,3,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,701,19,248,19,949,19,158,9,48,86,209,103,33825,33825,10,0,0,0,1,5,984,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260741711,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260741711.csv,4,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,331,34,126,40,450,31,45,1,66,112,417,126,25655,25655,5,0,0,0,19,83,893,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260753661,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260753661.csv,4,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,57,56,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,331,34,126,40,450,31,45,1,24,56,194,56,17844,17703,178,15,201,81,24,194,307,false
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246719275,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246719275.csv,4,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,646,26,229,26,875,26,96,15,59,103,217,91,29303,29303,14,0,0,0,1,2,983,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246732974,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246732974.csv,4,0,30.0,true,true,4,6,0.1,10,10,20.0,2.0,0.05,0.15,2.0,30.0,4.0,140,139,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,646,26,229,26,875,26,96,15,59,103,217,91,29303,29303,4,0,0,0,29,100,867,false
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235606303,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235606303.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.02,0.05,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,635,25,239,26,872,26,94,10,30,95,94,119,37497,37496.5,5,0,0,1,3,4,987,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233825614,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233825614.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,635,25,239,26,872,26,94,10,58,81,271,107,30741,30741,5,0,0,0,0,1,994,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250206723,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250206723.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,605,15,226,14,828,14,56,5,3,50,15,53,17116,17116,137,0,0,0,0,0,863,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250220143,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250220143.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,1.0,15.0,2.0,169,168,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,605,15,226,14,828,14,56,5,3,50,15,53,17116,17116,10,0,0,0,0,0,990,false
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260139317,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260139317.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,4.0,45.0,8.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,558,36,205,33,761,38,122,22,131,109,554,120,32190,32190,4,0,0,0,131,554,311,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235926726,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781235926726.csv,4,0,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.3,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,635,25,239,26,872,26,94,10,121,79,387,78,26199,26199,7,0,0,0,0,0,993,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248411403,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248411403.csv,4,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,625,28,258,27,881,26,97,12,68,97,295,105,32932,32932,10,0,0,0,2,10,978,true
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248426336,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781248426336.csv,4,0,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0,139,138,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,625,28,258,27,881,26,97,12,68,97,295,105,32932,32932,0,0,0,0,45,174,781,false
T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262352508,raw_timeseries_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262352508.csv,4,0,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,687,20,276,23,960,23,161,10,51,109,243,102,32773,32773,15,0,0,0,1,10,974,true
T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260763396,raw_timeseries_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260763396.csv,5,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,false,older duplicate seed run excluded,full_0_180h,1000,1000,1000,1000,true,389,30,163,30,552,30,47,1,86,125,338,125,27889,27889,12,0,0,0,23,61,904,true
T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260775512,raw_timeseries_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260775512.csv,5,0,30.0,true,true,4,6,0.01,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,37,36,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,389,30,163,30,552,30,47,1,14,36,30,36,12880,12617,296,17,386,140,14,30,117,false
